"","year","agency_code","agency_level","designation_Type","name","county","street_addr","street_addr2","city","state","zip","phone","url","super_name","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","esea","stem","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","absent_group_ALL","absent_group_FEM","absent_group_HI7","absent_group_MALE","absent_group_WH7","absent_group_BL7","absent_group_ELS","absent_group_MU7","absent_group_SWD","absent_group_AS7","absent_group_AM7","absent_group_PI7"
"1570",2018,"010353","SCH","P","Hawfields Middle","Alamance","1951 S NC 119",NA,"Mebane","NC",27302,"919-563-5303","http://ham.abss.k12.nc.us",NA,"M","010LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,684,384,56.14,NA,"N","N","Y","Y",0.139,0.583,0.417,0.028,0.833,TRUE,0.1755,0.1467,0.1626,0.2034,0.1891,0.1891,0.2195,0.125,0.3018,NA,NA,NA
"1571",2018,"010360","SCH","P","Hugh M Cummings High","Alamance","2200 N Mebane Street",NA,"Burlington","NC",27217,"336-570-6100","http://hch.abss.k12.nc.us/",NA,"H","010LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,920,703,76.41,NA,"N","N","N","N",0.139,0.583,0.417,0.028,0.833,TRUE,0.4161,0.3879,0.3995,0.4004,0.4366,0.3764,0.3945,0.4571,0.4662,NA,NA,NA
"1572",2018,"010378","SCH","P","Ray Street Academy","Alamance","609 Ray Street",NA,"Graham","NC",27253,"336-570-6644","http://.abss.k12.nc.us",NA,"A","010LEA","KG:12","Alternative Educat","Traditional Calendar","N",NA,NA,NA,NA,107,46,42.99,NA,"N","N","Y","Y",0.139,0.583,0.417,0.028,0.833,TRUE,0.6288,0.95,NA,0.647,0.6666,0.7878,NA,NA,0.326,NA,NA,NA
"1573",2018,"010388","SCH","P","Southern High","Alamance","631 Southern High Road",NA,"Graham","NC",27253,"336-570-6400","http://sah.abss.k12.nc.us/",NA,"H","010LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,1463,1148,78.47,NA,"N","N","Y","Y",0.139,0.583,0.417,0.028,0.833,TRUE,0.2789,0.2727,0.3289,0.2704,0.2661,0.2477,0.275,0.2926,0.3333,NA,NA,NA
"1574",2018,"010390","SCH","P","Southern Middle, Graham","Alamance","771 Southern High Road",NA,"Graham","NC",27253,"336-570-6500","http://sam.abss.k12.nc.us",NA,"M","010LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,726,483,66.53,NA,"N","N","Y","Y",0.139,0.583,0.417,0.028,0.833,TRUE,0.1632,0.1675,0.1976,0.1534,0.1554,0.1333,0.2142,0.2083,0.2988,NA,NA,NA
"1575",2018,"010394","SCH","P","Turrentine Middle","Alamance","1710 Edgewood Avenue",NA,"Burlington","NC",27215,"336-570-6150","http://tum.abss.k12.nc.us/",NA,"M","010LEA","06:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,855,447,52.28,NA,"N","N","Y","Y",0.139,0.583,0.417,0.028,0.833,TRUE,0.1152,0.1173,0.059,0.1123,0.1647,0.1071,0.05,0.1764,0.1545,NA,NA,NA
"1576",2018,"010396","SCH","P","Walter M Williams High","Alamance","1307 S Church Street",NA,"Burlington","NC",27215,"336-570-6161","http://wwh.abss.k12.nc.us/",NA,"H","010LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,1229,985,80.15,NA,"N","N","N","N",0.139,0.583,0.417,0.028,0.833,TRUE,0.3841,0.3864,0.3773,0.3704,0.325,0.4307,0.3913,0.4736,0.4149,0.1428,NA,NA
"1577",2018,"010400","SCH","P","Western Alamance High","Alamance","1731 N NC 87",NA,"Elon","NC",27244,"336-538-6020","http://wah.abss.k12.nc.us/",NA,"H","010LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,1197,833,69.59,NA,"N","N","N","N",0.139,0.583,0.417,0.028,0.833,TRUE,0.2401,0.2321,0.448,0.2392,0.2099,0.1973,0.475,0.225,0.3796,NA,NA,NA
"1578",2018,"010403","SCH","P","Western Middle","Alamance","2100 Eldon Drive",NA,"Elon","NC",27244,"336-538-6010","http://wam.abss.k12.nc.us/",NA,"M","010LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,835,385,46.11,NA,"N","N","Y","Y",0.139,0.583,0.417,0.028,0.833,TRUE,0.158,0.1719,0.2058,0.1442,0.1523,0.1136,0.2307,0.2222,0.2531,NA,NA,NA
"1579",2018,"010406","SCH","P","Woodlawn Middle","Alamance","3970 Mebane Rogers Road",NA,"Mebane","NC",27302,"919-563-3222","http://wom.abss.k12.nc.us/",NA,"M","010LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,548,333,60.77,NA,"N","N","Y","Y",0.139,0.583,0.417,0.028,0.833,TRUE,0.1162,0.1494,0.1547,0.0872,0.1153,0.0521,0.0909,0.2105,0.1176,NA,NA,NA
"1580",2018,"010LEA","LEA","P","Alamance-Burlington Schools","Alamance","1712 Vaughn Road",NA,"Burlington","NC",27217,"336-570-6060","http://www.abss.k12.nc.us","William Benson",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",2018,"01B000","SCH","C","River Mill Academy","Alamance","235 Cheeks Lane",NA,"Graham","NC",27253,"336-229-0909","http://www.rivermill-academy.org","Jeffrey Dishmon","A","CH","KG:12","Regular School","Traditional Calendar","Y","010LEA",NA,NA,NA,363,35,9.64,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",2018,"01C000","SCH","C","Clover Garden","Alamance","2454 Altamahaw Union Ridge Roa",NA,"Burlington","NC",27217,"336-586-9440","http://www.cgsnc.org","Heather Vereyken","A","CH","KG:12","Regular School","Traditional Calendar","Y","010LEA",NA,NA,NA,340,47,13.82,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",2018,"01D000","SCH","C","The Hawbridge School","Alamance","1735 Saxapahaw Bethlehem Churc",NA,"Saxapahaw","NC",27340,"336-376-1122","http://www.thehawbridgeschool.org","Mya Ciccotti","A","CH","04:12","Regular School","Traditional Calendar","N","010LEA",NA,NA,NA,267,6,2.25,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",2018,"020302","SCH","P","Alexander Central High","Alexander","223 School Drive",NA,"Taylorsville","NC",28681,"828-632-7063","http://www.alexander.k12.nc.us/alexandercentral",NA,"H","020LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,1262,938,74.33,NA,"N","N","N","N",0,0.545,0.455,0,1,TRUE,0.172,0.1533,0.1834,0.181,0.168,0.2,0.05,0.1698,0.2078,NA,NA,NA
"1585",2018,"020303","SCH","P","Alexander Early College","Alexander","230 Industrial Blvd",NA,"Taylorsville","NC",28681,"828-632-8221","http://www.alexander.k12.nc.us/aec",NA,"H","020LEA","09:10","Regular School","Year-Round Calendar","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0,0.545,0.455,0,1,TRUE,0.05,0.05,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA
"1586",2018,"020306","SCH","P","East Alexander Middle","Alexander","1285 White Plains Road",NA,"Hiddenite","NC",28636,"828-632-7565","http://www.alexander.k12.nc.us/eastalexander",NA,"M","020LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,607,536,88.3,NA,"N","N","Y","Y",0,0.545,0.455,0,1,TRUE,0.0523,0.05,0.05,0.0595,0.0604,0.05,NA,0.05,0.0769,NA,NA,NA
"1587",2018,"020330","SCH","P","West Alexander Middle","Alexander","85 Bulldog Lane",NA,"Taylorsville","NC",28681,"828-495-4611","http://www.alexander.k12.nc.us/westalexander",NA,"M","020LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,536,524,97.76,NA,"N","N","Y","Y",0,0.545,0.455,0,1,TRUE,0.05,0.05,NA,0.05,0.05,NA,NA,NA,0.0563,0.0714,NA,NA
"1588",2018,"020LEA","LEA","P","Alexander County Schools","Alexander","700 Liledoun Road",NA,"Taylorsville","NC",28681,"828-632-7001","http://www.alexander.k12.nc.us","Jennifer F Hefner",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",2018,"030304","SCH","P","Alleghany High","Alleghany","404 Trojan Avenue",NA,"Sparta","NC",28675,"336-372-4554","http://www.alleghany.k12.nc.us/ahs",NA,"H","030LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,433,397,91.69,NA,"N","N","N","N",0,0,1,0,1,TRUE,0.1771,0.1751,0.1647,0.1735,0.1691,NA,NA,NA,0.2173,NA,NA,NA
"1590",2018,"030308","SCH","P","Glade Creek Elementary","Alleghany","32 Glade Creek Sch Road",NA,"Ennice","NC",28623,"336-657-3388","http://www.alleghany.k12.nc.us/gcs",NA,"I","030LEA","PK:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,61,59,96.72,NA,"N","N","Y","Y",0,0,1,0,1,TRUE,0.0735,0.0693,0.1159,0.0666,0.05,NA,0.0689,NA,0.05,NA,NA,NA
"1591",2018,"030316","SCH","P","Piney Creek Elementary","Alleghany","559 Piney Creek Sch Road",NA,"Piney Creek","NC",28663,"336-359-2988","http://www.alleghany.k12.nc.us/pcs",NA,"I","030LEA","PK:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,52,52,100,NA,"N","N","N","N",0,0,1,0,1,TRUE,0.0794,0.0909,0.1111,0.0547,0.0719,NA,NA,NA,0.0666,NA,NA,NA
"1592",2018,"030320","SCH","P","Sparta Elementary","Alleghany","450 N Main Street",NA,"Sparta","NC",28675,"336-372-8546","http://www.alleghany.k12.nc.us./ses",NA,"I","030LEA","PK:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,192,84,43.75,NA,"N","N","Y","Y",0,0,1,0,1,TRUE,0.1902,0.1805,0.1951,0.1766,0.1683,NA,0.0784,0.3,0.1834,NA,NA,NA
"1593",2018,"030LEA","LEA","P","Alleghany County Schools","Alleghany","85 Peachtree Street",NA,"Sparta","NC",28675,"336-372-4345","http://www.alleghany.k12.nc.us","Chad S Beasley",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594",2018,"040304","SCH","P","Anson Co. Early College High","Anson","177 Ledbetter Street",NA,"Polkton","NC",28135,"704-272-5396","http://www.ansonschools.org",NA,"H","040LEA","09:13","Regular School","Traditional Calendar","N",NA,NA,NA,NA,249,61,24.5,NA,"N","N","N","N",0.4,0.4,0.6,0.1,0.5,FALSE,0.1044,0.1118,NA,0.0869,0.1258,0.0786,NA,NA,NA,NA,NA,NA
"1595",2018,"040305","SCH","P","Anson Academy","Anson","118 N. Ashe Street",NA,"Wadesboro","NC",28170,"704-694-7447","http://www.ansonschools.org",NA,"T","040LEA","07:12","Alternative Educat","Traditional Calendar","N",NA,NA,NA,NA,101,38,37.62,NA,"N","Y","N","N",0.4,0.4,0.6,0.1,0.5,FALSE,0.95,0.95,NA,0.95,0.9166,0.95,NA,NA,0.7931,NA,NA,NA
"1596",2018,"040306","SCH","P","Anson High School","Anson","96 Anson High School Road",NA,"Wadesboro","NC",28170,"704-694-9301","http://ahs.ansonschools.org/home.aspx",NA,"H","040LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,746,678,90.88,NA,"N","N","Y","Y",0.4,0.4,0.6,0.1,0.5,FALSE,0.3929,0.3983,0.3777,0.3542,0.3727,0.3736,0.1904,0.5238,0.4086,0.2142,NA,NA
"1597",2018,"040309","SCH","P","Anson Middle","Anson","832 US Hwy 52 N",NA,"Wadesboro","NC",28170,"704-694-3945","http://ams.ansonschools.org/home.aspx",NA,"M","040LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,624,613,98.24,NA,"N","N","Y","Y",0.4,0.4,0.6,0.1,0.5,FALSE,0.268,0.25,0.303,0.2895,0.2365,0.2709,0.35,0.52,0.3535,0.1111,NA,NA
"1598",2018,"040LEA","LEA","P","Anson County Schools","Anson","320 Camden Road",NA,"Wadesboro","NC",28170,"704-694-4417","http://www.ansonschools.org","Michael H Freeman",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",2018,"050302","SCH","P","Ashe County High","Ashe","184 Campus Drive",NA,"West Jefferson","NC",28694,"336-846-2400","http://www.ashe.k12.nc.us/achs/web/home/index.htm",NA,"H","050LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,938,638,68.02,NA,"N","N","Y","Y",0,0.4,0.6,0,1,TRUE,0.1508,0.1373,0.125,0.1594,0.1484,NA,0.1666,0.3571,0.2682,NA,NA,NA
"1600",2018,"050305","SCH","P","Ashe County Middle","Ashe","255 Northwest Lane",NA,"Warrensville","NC",28693,"336-384-3591","http://ashemiddle.ashe.k12.nc.us/",NA,"M","050LEA","07:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,440,291,66.14,NA,"N","N","N","N",0,0.4,0.6,0,1,TRUE,0.0917,0.0787,0.1086,0.1036,0.0859,NA,NA,NA,0.1818,NA,NA,NA
"1601",2018,"050310","SCH","P","Blue Ridge Elementary","Ashe","5778 NC Hwy 88 W",NA,"Warrensville","NC",28693,"336-384-4500","http://www.ashe.k12.nc.us/bres2/web/home.htm",NA,"E","050LEA","KG:06","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0,0.4,0.6,0,1,TRUE,0.0707,0.0878,0.05,0.0545,0.0733,NA,NA,NA,0.1034,NA,NA,NA
"1602",2018,"050330","SCH","P","Mountain View Elementary, Jefferson","Ashe","2789 Hwy 221 N",NA,"Jefferson","NC",28640,"336-982-4200","http://www.ashe.k12.nc.us/mves/web/home.htm",NA,"E","050LEA","PK:06","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0,0.4,0.6,0,1,TRUE,0.0693,0.05,0.05,0.0771,0.068,NA,0.05,NA,0.072,NA,NA,NA
"1603",2018,"050335","SCH","P","Westwood Elementary","Ashe","4083 US Hwy 221S",NA,"West Jefferson","NC",28694,"336-877-2921",NA,NA,"E","050LEA","KG:06","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0,0.4,0.6,0,1,TRUE,0.0752,0.0827,0.1052,0.0694,0.0706,NA,NA,0.1428,0.1685,NA,NA,NA
"1604",2018,"050LEA","LEA","P","Ashe County Schools","Ashe","320 South Street",NA,"Jefferson","NC",28640,"336-246-7175","http://www.ashe.k12.nc.us/","Phyllis L Yates",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605",2018,"060302","SCH","P","Avery County High","Avery","401 Avery County High School R",NA,"Newland","NC",28657,"828-733-0151","http://www.averyschools.net/schools/ahs.aspx",NA,"H","060LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,360,301,83.61,NA,"N","N","N","N",0,0.286,0.714,0,1,TRUE,0.2549,0.2485,0.1944,0.2346,0.2414,NA,0.1666,NA,0.2321,NA,NA,NA
"1606",2018,"060310","SCH","P","Cranberry Middle","Avery","6230 North Highway 19E",NA,"Elk Park","NC",28622,"828-733-2932","http://www.averyschools.net/schools/cms.aspx",NA,"M","060LEA","06:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,188,150,79.79,NA,"N","N","Y","Y",0,0.286,0.714,0,1,TRUE,0.1344,0.1298,NA,0.1376,0.1286,NA,NA,NA,0.2,NA,NA,NA
"1607",2018,"060318","SCH","P","Avery Middle","Avery","102 Old Montezuma Road",NA,"Newland","NC",28657,"828-733-0145","http://www.averyschools.net/schools/ams.aspx",NA,"M","060LEA","06:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,283,235,83.04,NA,"N","N","Y","Y",0,0.286,0.714,0,1,TRUE,0.1481,0.1438,0.0869,0.1481,0.1513,NA,0.05,NA,0.0961,NA,NA,NA
"1608",2018,"060334","SCH","P","Blue Ridge Academy","Avery","76 Old Montezuma Rd",NA,"Newland","NC",28657,"828-737-6011",NA,NA,"T","060LEA","06:12","Alternative Educat","Traditional Calendar","N",NA,NA,NA,NA,21,16,76.19,NA,"N","N","N","N",0,0.286,0.714,0,1,TRUE,0.95,NA,NA,0.95,0.95,NA,NA,NA,0.6363,NA,NA,NA
"1609",2018,"060700","SCH","P","Avery High STEM Academy","Avery","401 Avery County High School R",NA,"Newland","NC",28657,"828-733-0151","http://www.averyschools.net/schools/ams.aspx",NA,"H","060LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,152,109,71.71,NA,"N","N","N","N",0,0.286,0.714,0,1,TRUE,0.208,0.2421,NA,0.1428,0.2097,NA,NA,NA,NA,NA,NA,NA
"1610",2018,"060701","SCH","P","Avery High Viking Academy","Avery","401 Avery County High School R",NA,"Newland","NC",28657,"828-733-0151",NA,NA,"H","060LEA","09:09","Regular School","Traditional Calendar","N",NA,NA,NA,NA,62,54,87.1,NA,"N","N","N","N",0,0.286,0.714,0,1,TRUE,0.05,0.05,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,NA
"1611",2018,"060LEA","LEA","P","Avery County Schools","Avery","775 Cranberry Street",NA,"Newland","NC",28657,"828-733-6006","http://www.averyschools.net","Bryan W Taylor",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",2018,"06A000","SCH","C","Grandfather Academy","Avery","64 Grandfather Home Drive",NA,"Banner Elk","NC",28604,"828-897-4500","64 Grandfather Home Dr","Michelle Griffin","A","CH","01:12","Regular School","Traditional Calendar","Y","060LEA",NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613",2018,"06B000","SCH","C","Williams Academy","Avery","129 Allen Circle",NA,"Crossnore","NC",28616,"828-733-5241","http://www.williamsacademy.org/","Cyndi H Austin","A","CH","KG:12","Regular School","Traditional Calendar","Y","060LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614",2018,"070308","SCH","P","Bath Elementary","Beaufort","110 S King Street",NA,"Bath","NC",27808,"252-923-3251","http://beaufort.bath.schoolfusion.us/",NA,"I","070LEA","KG:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,195,193,98.97,NA,"N","N","Y","Y",0.143,0.5,0.5,0,0.857,TRUE,0.1346,0.1543,0.0666,0.1131,0.1449,0.1333,0.05,0.1,0.1785,NA,NA,NA
"1615",2018,"070310","SCH","P","B C Ed Tech Center","Beaufort","820 North Bridge St",NA,"Washington","NC",27899,"252-946-5382","http://beaufort.etc.schoolfusion.us/",NA,"T","070LEA","06:12","Alternative Educat","Traditional Calendar","N",NA,NA,NA,NA,89,13,14.61,NA,"N","N","N","N",0.143,0.5,0.5,0,0.857,TRUE,0.95,0.95,NA,0.95,NA,0.95,NA,NA,0.625,NA,NA,NA
"1616",2018,"070311","SCH","P","Beaufort Co Early College High","Beaufort","5337 Hwy 264 East",NA,"Washington","NC",27889,"252-940-6227","https://www.beaufort.k12.nc.us/schools/early-college-high-school",NA,"H","070LEA","09:13","Regular School","Traditional Calendar","N",NA,NA,NA,NA,239,69,28.87,NA,"N","N","N","N",0.143,0.5,0.5,0,0.857,TRUE,0.05,NA,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,NA
"1617",2018,"070325","SCH","P","Chocowinity Middle","Beaufort","3831 US HWY 17 S",NA,"Chocowinity","NC",27817,"252-946-6191","http://beaufort.cms.schoolfusion.us/",NA,"M","070LEA","05:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,297,250,84.18,NA,"N","N","Y","Y",0.143,0.5,0.5,0,0.857,TRUE,0.2113,0.1979,0.1129,0.2206,0.2388,0.2113,NA,0.238,0.3125,NA,NA,NA
"1618",2018,"070329","SCH","P","Northeast Elementary, Pinetown","Beaufort","21000 US Hwy 264 East",NA,"Pinetown","NC",27865,"252-943-6545","http://beaufort.nes.schoolfusion.us/",NA,"I","070LEA","PK:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,154,150,97.4,NA,"N","N","Y","Y",0.143,0.5,0.5,0,0.857,TRUE,0.183,0.1658,0.075,0.176,0.1869,0.2086,0.1,0.16,0.2343,NA,NA,NA
"1619",2018,"070330","SCH","P","Northside High, Pinetown","Beaufort","7868 Free Union Church Road",NA,"Pinetown","NC",27865,"252-943-6341","http://beaufort.nhs.schoolfusion.us/",NA,"H","070LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,422,325,77.01,NA,"N","N","Y","Y",0.143,0.5,0.5,0,0.857,TRUE,0.1458,0.1153,0.12,0.1659,0.1384,0.1573,0.0555,NA,0.0769,NA,NA,NA
"1620",2018,"070338","SCH","P","P S Jones Middle","Beaufort","4105 N Market Street Ext",NA,"Washington","NC",27889,"252-946-0874","http://beaufort.psj.schoolfusion.us/",NA,"M","070LEA","06:08","Regular School","Traditional Calendar","N",NA,NA,NA,NA,754,656,87,NA,"N","N","Y","Y",0.143,0.5,0.5,0,0.857,TRUE,0.1857,0.169,0.0657,0.1975,0.2297,0.1978,0.0869,0.2068,0.2479,NA,NA,NA
"1621",2018,"070339","SCH","P","Southside High","Beaufort","5700 Hwy 33 East",NA,"Chocowinity","NC",27817,"252-940-1881","http://beaufort.shs.schoolfusion.us/",NA,"H","070LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,433,367,84.76,NA,"N","N","N","N",0.143,0.5,0.5,0,0.857,TRUE,0.2347,0.2279,0.1458,0.224,0.22,0.2422,0.1538,0.3333,0.3214,NA,NA,NA
"1622",2018,"070340","SCH","P","S W Snowden Elementary","Beaufort","693 North 7th Street",NA,"Aurora","NC",27806,"252-322-5351","http://beaufort.sws.schoolfusion.us/",NA,"I","070LEA","PK:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.143,0.5,0.5,0,0.857,TRUE,0.1644,0.1772,NA,0.1222,0.2,0.115,NA,0.2222,0.2105,NA,NA,NA
"1623",2018,"070342","SCH","P","Washington High","Beaufort","400 Slatestone Road",NA,"Washington","NC",27889,"252-946-0858","http://beaufort.whs.schoolfusion.us/",NA,"H","070LEA","09:12","Regular School","Traditional Calendar","N",NA,NA,NA,NA,984,700,71.14,NA,"N","N","N","N",0.143,0.5,0.5,0,0.857,TRUE,0.2065,0.1929,0.1937,0.1975,0.1678,0.2301,0.2045,0.1724,0.2049,NA,NA,NA
"1624",2018,"070LEA","LEA","P","Beaufort County Schools","Beaufort","321 Smaw Road",NA,"Washington","NC",27889,"252-946-6593","http://www.beaufort.k12.nc.us/","Mark Doane",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",2018,"07A000","SCH","C","Washington Montessori","Beaufort","2330 Old Bath Hwy",NA,"Washington","NC",27889,"252-946-1977","http://wmpcs.org","Austin Smigel","A","CH","KG:12","Regular School","Traditional Calendar","N","070LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",2018,"080311","SCH","P","Bertie Early College High","Bertie","819 Governors Road",NA,"Windsor","NC",27983,"252-794-2150","http://www.bec.bertie.k12.nc.us",NA,"H","080LEA","09:13","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,181,114,62.98,NA,"N","N","N","N",0.75,0.875,0.125,0,0.25,FALSE,0.05,0.05,NA,NA,0.05,0.05,NA,NA,NA,NA,NA,NA
"1627",2018,"080312","SCH","P","Bertie High","Bertie","716 US Hwy 13 North",NA,"Windsor","NC",27983,"252-794-3034","http://www.bhs.bertie.k12.nc.us",NA,"H","080LEA","09:12","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,582,516,88.66,NA,"N","N","Y","Y",0.75,0.875,0.125,0,0.25,FALSE,0.2222,0.2015,NA,0.232,0.2258,0.2177,NA,NA,0.234,NA,NA,NA
"1628",2018,"080314","SCH","P","Bertie Middle","Bertie","652 US Hwy 13 North",NA,"Windsor","NC",27983,"252-794-2143","http://www.bms.bertie.k12.nc.us",NA,"M","080LEA","06:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,486,278,57.2,NA,"N","N","Y","Y",0.75,0.875,0.125,0,0.25,FALSE,0.2332,0.1899,0.1818,0.2693,0.305,0.2137,NA,NA,0.4098,NA,NA,NA
"1629",2018,"080LEA","LEA","P","Bertie County Schools","Bertie","715 US Highway 13 North",NA,"Windsor","NC",27983,"252-794-6025","http://www.bertie.k12.nc.us","Catherine Edmonds",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",2018,"08A000","SCH","C","Heritage Collegiate Leadership Academy","Bertie","503 East Main Street",NA,"Powellsville","NC",27967,"252-513-1990","http://www.Threeriversacademy.net","Melissa Grimes","E","CH","KG:06","Regular School","Traditional Calendar","Y","080LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631",2018,"090315","SCH","P","Bladenboro Middle","Bladen","910 South Main Street",NA,"Bladenboro","NC",28320,"910-863-3232","http://www.bladen.k12.nc.us",NA,"M","090LEA","05:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,216,199,92.13,NA,"N","N","Y","Y",0.462,0.923,0.077,0,0.538,TRUE,0.1617,0.1183,0.0909,0.2056,0.1657,0.1475,NA,0.1818,0.3157,NA,NA,NA
"1632",2018,"090320","SCH","P","Clarkton School of Discovery","Bladen","10000 North College Street",NA,"Clarkton","NC",28433,"910-647-6531","http://www.bladen.k12.nc.us/csd/index.htm",NA,"M","090LEA","06:08","Regular School","Traditional Calendar","Y",NA,NA,NA,NA,209,206,98.56,NA,"N","N","N","N",0.462,0.923,0.077,0,0.538,TRUE,0.1298,0.1269,0.2,0.1325,0.0909,0.119,NA,0.2666,NA,NA,NA,NA
